session_id,step_id,interface_option,interface_order,quantitative,qualitative
7a4e4f17-ba1d-4573-be9d-344a5e30bac5,single-survey,single,"['single', 'multi', 'benchmark']","[{'questionId': 'ease', 'answer': 4}, {'questionId': 'fun', 'answer': 3}, {'questionId': 'helpful', 'answer': 4}, {'questionId': 'useful', 'answer': 2}, {'questionId': 'single_horiz_scroll_ease', 'answer': 2}, {'questionId': 'single_title_filter_intuitive', 'answer': 1}, {'questionId': 'single_title_filter_clear', 'answer': 1}, {'questionId': 'single_info_density', 'answer': 6}, {'questionId': 'single_compare_helpful', 'answer': 6}, {'questionId': 'single_independent_lists', 'answer': 1}]","[{'questionId': 'single_what_works', 'answer': 'Big preview of the apartment before booking (visuals are important)'}, {'questionId': 'single_title_filter_feedback', 'answer': ""That it is limited in options (which is good cause I don't have to look for things but doesn't have more specific filters)""}, {'questionId': 'single_title_filter_improve', 'answer': 'More options under ""More"" button or something like that'}]"
877aa638-a213-4915-ac69-435ee774611a,benchmark-survey,benchmark,"['benchmark', 'multi', 'single']","[{'questionId': 'ease', 'answer': 6}, {'questionId': 'fun', 'answer': 7}, {'questionId': 'helpful', 'answer': 6}, {'questionId': 'useful', 'answer': 6}, {'questionId': 'benchmark_list_scan_ease', 'answer': 7}, {'questionId': 'benchmark_list_efficient', 'answer': 6}]",[]
877aa638-a213-4915-ac69-435ee774611a,multi-survey,multi,"['benchmark', 'multi', 'single']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 7}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 7}, {'questionId': 'multi_scroll_notice', 'answer': 7}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 7}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 7}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 7}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 7}, {'questionId': 'multi_filter_easy', 'answer': 6}, {'questionId': 'multi_filter_helpful', 'answer': 6}, {'questionId': 'multi_header_click_filters', 'answer': 6}, {'questionId': 'multi_cell_action_combined', 'answer': 6}, {'questionId': 'multi_item_click_shows_list', 'answer': 6}, {'questionId': 'multi_show_results_button', 'answer': 6}, {'questionId': 'multi_history_saved', 'answer': 6}, {'questionId': 'multi_history_step_back', 'answer': 6}]",[]
877aa638-a213-4915-ac69-435ee774611a,single-survey,single,"['benchmark', 'multi', 'single']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 7}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 7}, {'questionId': 'single_horiz_scroll_ease', 'answer': 7}, {'questionId': 'single_title_filter_intuitive', 'answer': 7}, {'questionId': 'single_title_filter_clear', 'answer': 7}, {'questionId': 'single_info_density', 'answer': 7}, {'questionId': 'single_compare_helpful', 'answer': 7}, {'questionId': 'single_independent_lists', 'answer': 7}]",[]
882237df-2e45-4b42-a986-024537b80644,benchmark-survey,benchmark,"['single', 'benchmark', 'multi']","[{'questionId': 'ease', 'answer': 6}, {'questionId': 'fun', 'answer': 6}, {'questionId': 'helpful', 'answer': 6}, {'questionId': 'useful', 'answer': 6}, {'questionId': 'benchmark_list_scan_ease', 'answer': 6}, {'questionId': 'benchmark_list_efficient', 'answer': 6}]",[]
882237df-2e45-4b42-a986-024537b80644,multi-survey,multi,"['single', 'benchmark', 'multi']","[{'questionId': 'ease', 'answer': 4}, {'questionId': 'fun', 'answer': 4}, {'questionId': 'helpful', 'answer': 4}, {'questionId': 'useful', 'answer': 4}, {'questionId': 'multi_scroll_notice', 'answer': 4}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 4}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 4}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 4}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 4}, {'questionId': 'multi_filter_easy', 'answer': 4}, {'questionId': 'multi_filter_helpful', 'answer': 4}, {'questionId': 'multi_header_click_filters', 'answer': 4}, {'questionId': 'multi_cell_action_combined', 'answer': 4}, {'questionId': 'multi_item_click_shows_list', 'answer': 4}, {'questionId': 'multi_show_results_button', 'answer': 4}, {'questionId': 'multi_history_saved', 'answer': 4}, {'questionId': 'multi_history_step_back', 'answer': 4}]",[]
882237df-2e45-4b42-a986-024537b80644,single-survey,single,"['single', 'benchmark', 'multi']","[{'questionId': 'ease', 'answer': 5}, {'questionId': 'fun', 'answer': 5}, {'questionId': 'helpful', 'answer': 5}, {'questionId': 'useful', 'answer': 5}, {'questionId': 'single_horiz_scroll_ease', 'answer': 5}, {'questionId': 'single_title_filter_intuitive', 'answer': 5}, {'questionId': 'single_title_filter_clear', 'answer': 5}, {'questionId': 'single_info_density', 'answer': 5}, {'questionId': 'single_compare_helpful', 'answer': 5}, {'questionId': 'single_independent_lists', 'answer': 5}]",[]
8d50a960-fef3-4721-bfe1-76c5cae9dae7,benchmark-survey,benchmark,"['benchmark', 'single', 'multi']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'fun', 'answer': 7}, {'questionId': 'useful', 'answer': 7}, {'questionId': 'benchmark_list_efficient', 'answer': 7}, {'questionId': 'benchmark_list_scan_ease', 'answer': 6}]","[{'questionId': 'benchmark_feature_ideas', 'answer': 'Larger pictures gallery'}]"
8d50a960-fef3-4721-bfe1-76c5cae9dae7,multi-survey,multi,"['benchmark', 'single', 'multi']","[{'questionId': 'ease', 'answer': 1}, {'questionId': 'fun', 'answer': 1}, {'questionId': 'helpful', 'answer': 1}, {'questionId': 'useful', 'answer': 1}, {'questionId': 'multi_scroll_notice', 'answer': 1}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 1}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 7}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 1}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 7}, {'questionId': 'multi_filter_easy', 'answer': 1}, {'questionId': 'multi_filter_helpful', 'answer': 1}, {'questionId': 'multi_header_click_filters', 'answer': 1}, {'questionId': 'multi_cell_action_combined', 'answer': 1}, {'questionId': 'multi_item_click_shows_list', 'answer': 1}, {'questionId': 'multi_history_saved', 'answer': 1}, {'questionId': 'multi_history_step_back', 'answer': 1}, {'questionId': 'multi_show_results_button', 'answer': 1}]","[{'questionId': 'multi_what_works', 'answer': 'Nothing, it gave my anxiety.'}, {'questionId': 'multi_improve', 'answer': ""It couldn't. Stick to the basics. Booking-style it is.""}]"
8d50a960-fef3-4721-bfe1-76c5cae9dae7,single-survey,single,"['benchmark', 'single', 'multi']","[{'questionId': 'ease', 'answer': 4}, {'questionId': 'fun', 'answer': 2}, {'questionId': 'helpful', 'answer': 4}, {'questionId': 'useful', 'answer': 2}, {'questionId': 'single_horiz_scroll_ease', 'answer': 1}, {'questionId': 'single_title_filter_intuitive', 'answer': 1}, {'questionId': 'single_title_filter_clear', 'answer': 2}, {'questionId': 'single_info_density', 'answer': 3}, {'questionId': 'single_compare_helpful', 'answer': 2}, {'questionId': 'single_independent_lists', 'answer': 2}]","[{'questionId': 'single_what_works', 'answer': 'I found it confusing and not intuitive as I had to search for different filter options. Booking-style interface is something I am used to and it resonates with me better.'}, {'questionId': 'single_title_filter_feedback', 'answer': ""I didn't like it.""}, {'questionId': 'single_title_filter_improve', 'answer': 'I missed distance to the city center filter.'}]"
8dc27316-3acf-48f0-ad39-d44cde754034,benchmark-survey,benchmark,"['single', 'multi', 'benchmark']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 7}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 7}, {'questionId': 'benchmark_list_scan_ease', 'answer': 7}, {'questionId': 'benchmark_list_efficient', 'answer': 7}]",[]
8dc27316-3acf-48f0-ad39-d44cde754034,multi-survey,multi,"['single', 'multi', 'benchmark']","[{'questionId': 'ease', 'answer': 6}, {'questionId': 'fun', 'answer': 4}, {'questionId': 'helpful', 'answer': 1}, {'questionId': 'useful', 'answer': 1}, {'questionId': 'multi_scroll_notice', 'answer': 1}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 2}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 7}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 1}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 7}, {'questionId': 'multi_filter_easy', 'answer': 2}, {'questionId': 'multi_filter_helpful', 'answer': 2}, {'questionId': 'multi_header_click_filters', 'answer': 2}, {'questionId': 'multi_cell_action_combined', 'answer': 2}, {'questionId': 'multi_item_click_shows_list', 'answer': 7}, {'questionId': 'multi_show_results_button', 'answer': 2}, {'questionId': 'multi_history_saved', 'answer': 1}, {'questionId': 'multi_history_step_back', 'answer': 5}]","[{'questionId': 'multi_improve', 'answer': 'Not sure but I do not find it intuitive at all..'}]"
8dc27316-3acf-48f0-ad39-d44cde754034,single-survey,single,"['single', 'multi', 'benchmark']","[{'questionId': 'ease', 'answer': 6}, {'questionId': 'fun', 'answer': 6}, {'questionId': 'helpful', 'answer': 2}, {'questionId': 'useful', 'answer': 2}, {'questionId': 'single_horiz_scroll_ease', 'answer': 6}, {'questionId': 'single_title_filter_intuitive', 'answer': 1}, {'questionId': 'single_title_filter_clear', 'answer': 4}, {'questionId': 'single_info_density', 'answer': 2}, {'questionId': 'single_compare_helpful', 'answer': 2}, {'questionId': 'single_independent_lists', 'answer': 2}]","[{'questionId': 'single_title_filter_improve', 'answer': 'I am not sure if it is possible to apply several filters at the same time.'}, {'questionId': 'single_title_filter_feedback', 'answer': 'The size of the photographs in the listings. We choose with our eyes in the end :)'}]"
8f77b2d0-9f68-4e33-9133-eddc537c73e8,benchmark-survey,benchmark,"['single', 'benchmark', 'multi']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 7}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 7}, {'questionId': 'benchmark_list_scan_ease', 'answer': 7}, {'questionId': 'benchmark_list_efficient', 'answer': 7}]","[{'questionId': 'benchmark_feature_ideas', 'answer': 'Very clear and very easy to use view. I would not change anything in this one'}]"
8f77b2d0-9f68-4e33-9133-eddc537c73e8,multi-survey,multi,"['single', 'benchmark', 'multi']","[{'questionId': 'ease', 'answer': 6}, {'questionId': 'fun', 'answer': 7}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 7}, {'questionId': 'multi_scroll_notice', 'answer': 6}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 7}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 1}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 7}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 1}, {'questionId': 'multi_filter_easy', 'answer': 7}, {'questionId': 'multi_filter_helpful', 'answer': 7}, {'questionId': 'multi_header_click_filters', 'answer': 7}, {'questionId': 'multi_cell_action_combined', 'answer': 7}, {'questionId': 'multi_item_click_shows_list', 'answer': 7}, {'questionId': 'multi_show_results_button', 'answer': 7}, {'questionId': 'multi_history_saved', 'answer': 7}, {'questionId': 'multi_history_step_back', 'answer': 7}]","[{'questionId': 'multi_what_works', 'answer': 'Very modern way of searching the accomodation and modern way of presenting the data.'}, {'questionId': 'multi_improve', 'answer': ""It really works for me, well done and so different to the ones that we've already known. But to be honest I like the second way of searching the most (booking-type) and multi-directional interface after this one.""}]"
8f77b2d0-9f68-4e33-9133-eddc537c73e8,single-survey,single,"['single', 'benchmark', 'multi']","[{'questionId': 'fun', 'answer': 7}, {'questionId': 'ease', 'answer': 6}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 7}, {'questionId': 'single_horiz_scroll_ease', 'answer': 7}, {'questionId': 'single_title_filter_intuitive', 'answer': 5}, {'questionId': 'single_title_filter_clear', 'answer': 7}, {'questionId': 'single_info_density', 'answer': 7}, {'questionId': 'single_compare_helpful', 'answer': 7}, {'questionId': 'single_independent_lists', 'answer': 7}]","[{'questionId': 'single_what_works', 'answer': 'Transparent and modern view of the site'}, {'questionId': 'single_title_filter_feedback', 'answer': 'Seperate information of each list'}, {'questionId': 'single_title_filter_improve', 'answer': 'The up and low arrows that change the price/rating etc were not clear enough that they change the price for lower/higher. Maybe if they are on the left and right side of the amount of price/rate, like this: <- 100 - 250 -> instead of 100 ^ 250'}]"
8f79f055-7919-41c7-911d-b3c7189bfacd,benchmark-survey,benchmark,"['single', 'benchmark', 'multi']","[{'questionId': 'ease', 'answer': 6}, {'questionId': 'fun', 'answer': 5}, {'questionId': 'helpful', 'answer': 6}, {'questionId': 'useful', 'answer': 6}, {'questionId': 'benchmark_list_scan_ease', 'answer': 6}, {'questionId': 'benchmark_list_efficient', 'answer': 6}]","[{'questionId': 'benchmark_feature_ideas', 'answer': 'After viewing a property the filters are reset which is undesirable. Having a map showing all selected properties would be nice. '}]"
8f79f055-7919-41c7-911d-b3c7189bfacd,multi-survey,multi,"['single', 'benchmark', 'multi']","[{'questionId': 'ease', 'answer': 2}, {'questionId': 'fun', 'answer': 2}, {'questionId': 'helpful', 'answer': 2}, {'questionId': 'useful', 'answer': 2}, {'questionId': 'multi_scroll_notice', 'answer': 4}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 2}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 6}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 2}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 6}, {'questionId': 'multi_filter_easy', 'answer': 3}, {'questionId': 'multi_filter_helpful', 'answer': 3}, {'questionId': 'multi_header_click_filters', 'answer': 5}, {'questionId': 'multi_cell_action_combined', 'answer': 3}, {'questionId': 'multi_item_click_shows_list', 'answer': 1}, {'questionId': 'multi_show_results_button', 'answer': 2}, {'questionId': 'multi_history_saved', 'answer': 2}, {'questionId': 'multi_history_step_back', 'answer': 2}]","[{'questionId': 'multi_improve', 'answer': 'There is too much going on. Not clear what the arrows do, it should be a continuous scrollable list. '}, {'questionId': 'multi_what_works', 'answer': 'For first time use I did not like this interface. I can imagine with some explanation or experience using it that it could be very efficient to find what youre looking for. '}]"
8f79f055-7919-41c7-911d-b3c7189bfacd,single-survey,single,"['single', 'benchmark', 'multi']","[{'questionId': 'ease', 'answer': 4}, {'questionId': 'fun', 'answer': 4}, {'questionId': 'helpful', 'answer': 3}, {'questionId': 'useful', 'answer': 3}, {'questionId': 'single_horiz_scroll_ease', 'answer': 4}, {'questionId': 'single_title_filter_intuitive', 'answer': 4}, {'questionId': 'single_title_filter_clear', 'answer': 1}, {'questionId': 'single_info_density', 'answer': 5}, {'questionId': 'single_compare_helpful', 'answer': 5}, {'questionId': 'single_independent_lists', 'answer': 1}]","[{'questionId': 'single_title_filter_improve', 'answer': 'Make it more clear that its possible to do this'}, {'questionId': 'single_what_works', 'answer': 'The filtering was easy and fast and the amount of information shown was correct.'}, {'questionId': 'single_title_filter_feedback', 'answer': 'I did not know that this was possible'}]"
92b0d168-2038-449a-8780-0a9dc07594fd,benchmark-survey,benchmark,"['multi', 'benchmark', 'single']","[{'questionId': 'ease', 'answer': 6}, {'questionId': 'fun', 'answer': 5}, {'questionId': 'helpful', 'answer': 6}, {'questionId': 'useful', 'answer': 6}, {'questionId': 'benchmark_list_scan_ease', 'answer': 5}, {'questionId': 'benchmark_list_efficient', 'answer': 6}]","[{'questionId': 'benchmark_feature_ideas', 'answer': 'self ""check-in""'}]"
92b0d168-2038-449a-8780-0a9dc07594fd,multi-survey,multi,"['multi', 'benchmark', 'single']","[{'questionId': 'ease', 'answer': 5}, {'questionId': 'fun', 'answer': 5}, {'questionId': 'helpful', 'answer': 6}, {'questionId': 'useful', 'answer': 6}, {'questionId': 'multi_scroll_notice', 'answer': 6}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 7}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 2}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 4}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 4}, {'questionId': 'multi_filter_easy', 'answer': 6}, {'questionId': 'multi_filter_helpful', 'answer': 6}, {'questionId': 'multi_header_click_filters', 'answer': 6}, {'questionId': 'multi_cell_action_combined', 'answer': 6}, {'questionId': 'multi_item_click_shows_list', 'answer': 6}, {'questionId': 'multi_show_results_button', 'answer': 4}, {'questionId': 'multi_history_saved', 'answer': 5}, {'questionId': 'multi_history_step_back', 'answer': 4}]","[{'questionId': 'multi_what_works', 'answer': 'Carousel form.'}, {'questionId': 'multi_improve', 'answer': 'To use it more often to learn how it works.'}]"
92b0d168-2038-449a-8780-0a9dc07594fd,single-survey,single,"['multi', 'benchmark', 'single']","[{'questionId': 'ease', 'answer': 3}, {'questionId': 'fun', 'answer': 3}, {'questionId': 'helpful', 'answer': 2}, {'questionId': 'useful', 'answer': 3}, {'questionId': 'single_horiz_scroll_ease', 'answer': 6}, {'questionId': 'single_title_filter_intuitive', 'answer': 6}, {'questionId': 'single_title_filter_clear', 'answer': 6}, {'questionId': 'single_info_density', 'answer': 6}, {'questionId': 'single_compare_helpful', 'answer': 3}, {'questionId': 'single_independent_lists', 'answer': 6}]","[{'questionId': 'single_title_filter_improve', 'answer': 'Filtering all features together and giving one list after that'}]"
93d991fb-be62-482a-a443-9651dc0ed391,benchmark-survey,benchmark,"['multi', 'benchmark', 'single']","[{'questionId': 'ease', 'answer': 6}, {'questionId': 'fun', 'answer': 6}, {'questionId': 'helpful', 'answer': 6}, {'questionId': 'useful', 'answer': 6}, {'questionId': 'benchmark_list_scan_ease', 'answer': 6}, {'questionId': 'benchmark_list_efficient', 'answer': 6}]","[{'questionId': 'benchmark_feature_ideas', 'answer': 'No idea'}]"
93d991fb-be62-482a-a443-9651dc0ed391,multi-survey,multi,"['multi', 'benchmark', 'single']","[{'questionId': 'ease', 'answer': 5}, {'questionId': 'fun', 'answer': 6}, {'questionId': 'helpful', 'answer': 5}, {'questionId': 'useful', 'answer': 7}, {'questionId': 'multi_scroll_notice', 'answer': 6}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 7}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 4}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 4}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 4}, {'questionId': 'multi_filter_easy', 'answer': 6}, {'questionId': 'multi_filter_helpful', 'answer': 7}, {'questionId': 'multi_header_click_filters', 'answer': 6}, {'questionId': 'multi_cell_action_combined', 'answer': 6}, {'questionId': 'multi_item_click_shows_list', 'answer': 6}, {'questionId': 'multi_show_results_button', 'answer': 6}, {'questionId': 'multi_history_saved', 'answer': 6}, {'questionId': 'multi_history_step_back', 'answer': 7}]","[{'questionId': 'multi_what_works', 'answer': 'Clear information selected and presented step by step.'}, {'questionId': 'multi_improve', 'answer': 'The more you use it, the easier it is.'}]"
93d991fb-be62-482a-a443-9651dc0ed391,single-survey,single,"['multi', 'benchmark', 'single']","[{'questionId': 'ease', 'answer': 3}, {'questionId': 'fun', 'answer': 3}, {'questionId': 'helpful', 'answer': 2}, {'questionId': 'useful', 'answer': 2}, {'questionId': 'single_horiz_scroll_ease', 'answer': 4}, {'questionId': 'single_title_filter_intuitive', 'answer': 6}, {'questionId': 'single_title_filter_clear', 'answer': 5}, {'questionId': 'single_info_density', 'answer': 5}, {'questionId': 'single_compare_helpful', 'answer': 2}, {'questionId': 'single_independent_lists', 'answer': 4}]",[]
98ad7c12-53ba-4564-b93f-57f1f809f8cd,benchmark-survey,benchmark,"['benchmark', 'multi', 'single']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 5}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 6}, {'questionId': 'benchmark_list_scan_ease', 'answer': 7}, {'questionId': 'benchmark_list_efficient', 'answer': 7}]","[{'questionId': 'benchmark_feature_ideas', 'answer': 'Nothing\n'}]"
98ad7c12-53ba-4564-b93f-57f1f809f8cd,multi-survey,multi,"['benchmark', 'multi', 'single']","[{'questionId': 'ease', 'answer': 5}, {'questionId': 'fun', 'answer': 6}, {'questionId': 'helpful', 'answer': 4}, {'questionId': 'useful', 'answer': 5}, {'questionId': 'multi_scroll_notice', 'answer': 4}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 5}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 6}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 6}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 3}, {'questionId': 'multi_filter_easy', 'answer': 3}, {'questionId': 'multi_filter_helpful', 'answer': 5}, {'questionId': 'multi_header_click_filters', 'answer': 4}, {'questionId': 'multi_cell_action_combined', 'answer': 2}, {'questionId': 'multi_item_click_shows_list', 'answer': 4}, {'questionId': 'multi_show_results_button', 'answer': 6}, {'questionId': 'multi_history_step_back', 'answer': 2}, {'questionId': 'multi_history_saved', 'answer': 5}]","[{'questionId': 'multi_what_works', 'answer': 'so enjoyable to use! and very clever because the needed results will be in the center of my search'}, {'questionId': 'multi_improve', 'answer': ''}]"
98ad7c12-53ba-4564-b93f-57f1f809f8cd,single-survey,single,"['benchmark', 'multi', 'single']","[{'questionId': 'ease', 'answer': 2}, {'questionId': 'fun', 'answer': 2}, {'questionId': 'helpful', 'answer': 2}, {'questionId': 'useful', 'answer': 1}, {'questionId': 'single_horiz_scroll_ease', 'answer': 6}, {'questionId': 'single_title_filter_intuitive', 'answer': 5}, {'questionId': 'single_title_filter_clear', 'answer': 4}, {'questionId': 'single_compare_helpful', 'answer': 2}, {'questionId': 'single_independent_lists', 'answer': 2}, {'questionId': 'single_info_density', 'answer': 3}]","[{'questionId': 'single_what_works', 'answer': 'I can focus on only one filter, price for example'}, {'questionId': 'single_title_filter_feedback', 'answer': 'easier to filter, just one click'}, {'questionId': 'single_title_filter_improve', 'answer': 'find a way to apply multiplpe filters at the same time'}]"
9d43560f-ceb3-4a41-a87d-5ee1b147cae9,benchmark-survey,benchmark,"['single', 'multi', 'benchmark']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 7}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 7}, {'questionId': 'benchmark_list_scan_ease', 'answer': 7}, {'questionId': 'benchmark_list_efficient', 'answer': 7}]",[]
9d43560f-ceb3-4a41-a87d-5ee1b147cae9,multi-survey,multi,"['single', 'multi', 'benchmark']","[{'questionId': 'ease', 'answer': 6}, {'questionId': 'fun', 'answer': 6}, {'questionId': 'helpful', 'answer': 6}, {'questionId': 'useful', 'answer': 6}, {'questionId': 'multi_scroll_notice', 'answer': 6}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 6}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 1}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 6}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 6}, {'questionId': 'multi_filter_easy', 'answer': 6}, {'questionId': 'multi_filter_helpful', 'answer': 6}, {'questionId': 'multi_header_click_filters', 'answer': 6}, {'questionId': 'multi_cell_action_combined', 'answer': 5}, {'questionId': 'multi_item_click_shows_list', 'answer': 5}, {'questionId': 'multi_show_results_button', 'answer': 6}, {'questionId': 'multi_history_step_back', 'answer': 6}, {'questionId': 'multi_history_saved', 'answer': 6}]",[]
9d43560f-ceb3-4a41-a87d-5ee1b147cae9,single-survey,single,"['single', 'multi', 'benchmark']","[{'questionId': 'ease', 'answer': 5}, {'questionId': 'fun', 'answer': 3}, {'questionId': 'helpful', 'answer': 4}, {'questionId': 'useful', 'answer': 1}, {'questionId': 'single_horiz_scroll_ease', 'answer': 3}, {'questionId': 'single_title_filter_intuitive', 'answer': 3}, {'questionId': 'single_title_filter_clear', 'answer': 3}, {'questionId': 'single_info_density', 'answer': 3}, {'questionId': 'single_compare_helpful', 'answer': 4}, {'questionId': 'single_independent_lists', 'answer': 3}]",[]
a190f603-8556-43e7-aa16-e999b9b6a7db,benchmark-survey,benchmark,"['benchmark', 'single', 'multi']","[{'questionId': 'ease', 'answer': 7}, {'questionId': 'fun', 'answer': 6}, {'questionId': 'helpful', 'answer': 7}, {'questionId': 'useful', 'answer': 7}, {'questionId': 'benchmark_list_scan_ease', 'answer': 6}, {'questionId': 'benchmark_list_efficient', 'answer': 6}]",[]
a190f603-8556-43e7-aa16-e999b9b6a7db,multi-survey,multi,"['benchmark', 'single', 'multi']","[{'questionId': 'ease', 'answer': 3}, {'questionId': 'fun', 'answer': 3}, {'questionId': 'helpful', 'answer': 3}, {'questionId': 'useful', 'answer': 3}, {'questionId': 'multi_scroll_notice', 'answer': 3}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 1}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 6}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 4}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 4}, {'questionId': 'multi_filter_easy', 'answer': 4}, {'questionId': 'multi_filter_helpful', 'answer': 3}, {'questionId': 'multi_header_click_filters', 'answer': 1}, {'questionId': 'multi_cell_action_combined', 'answer': 1}, {'questionId': 'multi_item_click_shows_list', 'answer': 1}, {'questionId': 'multi_show_results_button', 'answer': 1}, {'questionId': 'multi_history_saved', 'answer': 1}, {'questionId': 'multi_history_step_back', 'answer': 1}]","[{'questionId': 'multi_what_works', 'answer': 'DIFFICULT TO USE FOR ME'}, {'questionId': 'multi_improve', 'answer': ""DON'T KNOW HOW TO IMPROVE""}]"
a190f603-8556-43e7-aa16-e999b9b6a7db,single-survey,single,"['benchmark', 'single', 'multi']","[{'questionId': 'ease', 'answer': 4}, {'questionId': 'fun', 'answer': 3}, {'questionId': 'helpful', 'answer': 4}, {'questionId': 'useful', 'answer': 2}, {'questionId': 'single_horiz_scroll_ease', 'answer': 1}, {'questionId': 'single_title_filter_intuitive', 'answer': 4}, {'questionId': 'single_title_filter_clear', 'answer': 2}, {'questionId': 'single_info_density', 'answer': 2}, {'questionId': 'single_compare_helpful', 'answer': 2}, {'questionId': 'single_independent_lists', 'answer': 3}]","[{'questionId': 'single_what_works', 'answer': 'IT WAS DIFFICULT TO NAVIGATE FOR ME'}, {'questionId': 'single_title_filter_improve', 'answer': 'WHOLE VISUAL CONCEPT DOES NOT FIT MY PREFERENCIES'}]"
a1cca75c-444e-4562-b002-1c637021f525,benchmark-survey,benchmark,"['benchmark', 'single', 'multi']","[{'questionId': 'ease', 'answer': 5}, {'questionId': 'fun', 'answer': 5}, {'questionId': 'helpful', 'answer': 5}, {'questionId': 'useful', 'answer': 6}, {'questionId': 'benchmark_list_scan_ease', 'answer': 6}, {'questionId': 'benchmark_list_efficient', 'answer': 6}]",[]
a1cca75c-444e-4562-b002-1c637021f525,multi-survey,multi,"['benchmark', 'single', 'multi']","[{'questionId': 'ease', 'answer': 5}, {'questionId': 'fun', 'answer': 6}, {'questionId': 'helpful', 'answer': 6}, {'questionId': 'useful', 'answer': 6}, {'questionId': 'multi_scroll_notice', 'answer': 5}, {'questionId': 'multi_scroll_axes_helpful', 'answer': 5}, {'questionId': 'multi_scroll_axes_confusing', 'answer': 6}, {'questionId': 'multi_scroll_diagonal_helpful', 'answer': 5}, {'questionId': 'multi_scroll_diagonal_confusing', 'answer': 5}, {'questionId': 'multi_filter_easy', 'answer': 6}, {'questionId': 'multi_filter_helpful', 'answer': 7}, {'questionId': 'multi_header_click_filters', 'answer': 6}, {'questionId': 'multi_cell_action_combined', 'answer': 6}, {'questionId': 'multi_item_click_shows_list', 'answer': 6}, {'questionId': 'multi_show_results_button', 'answer': 6}, {'questionId': 'multi_history_saved', 'answer': 5}, {'questionId': 'multi_history_step_back', 'answer': 6}]",[]
